time,theta1,omega1,theta2,omega2,x1,y1,x2,y2
4.55,-1.381021025697906,0.18454057425027662,-1.9468636478909898,0.23481718934854237,-0.9820466467129391,0.18863823493627116,-1.912162808297119,-0.17862723575204678
4.5600000000000005,-1.3787286479696976,0.2738855264978328,-1.9444351986700403,0.2509644267040053,-0.9816116366789212,0.19088895917922985,-1.9126169403164583,-0.17411669091235063
4.57,-1.3755444836345556,0.36287992505677663,-1.9418421636034198,0.26777034381668874,-0.9809988396620969,0.19401359896053572,-1.9129474847298427,-0.16857669731942937
4.58,-1.3714725782440145,0.4514156787539104,-1.9390768774211489,0.28545051679777145,-0.9802007041537809,0.19800651397474775,-1.913148450666037,-0.1620052945506156
4.59,-1.3665180609744367,0.5393841477679141,-1.9361295227673438,0.3042197712106875,-0.9792076508873521,0.20286048517065514,-1.913212426133936,-0.15440003576130856
4.6000000000000005,-1.3606871502747773,0.6266761134834575,-1.9329881382901943,0.3242920524843813,-0.9780081499689179,0.208566676615356,-1.913130607510198,-0.14575801826485857
4.61,-1.353987159747435,0.7131817624222447,-1.9296386284356268,0.3458802122206762,-0.9765888144173255,0.21511459168304378,-1.9128928381309986,-0.13607591954638218
4.62,-1.3464265041134706,0.7987906854160189,-1.9260647758548282,0.36919569731434215,-0.9749345100718881,0.22249202473546636,-1.9124876547998704,-0.12535003829123437
4.63,-1.338014705115003,0.8833918905152756,-1.9222482574434698,0.3944481335122602,-0.9730284817710716,0.23068500961762436,-1.9119023408105429,-0.11357633995901759
4.64,-1.3287623972365439,0.9668738253512684,-1.9181686650891536,0.42184480008375613,-0.9708524956388802,0.2396777664109839,-1.911122983889642,-0.10075050639354408
4.65,-1.3186813331833849,1.0491244019953918,-1.9138035322112685,0.4515899973817092,-0.9683869972397302,0.24945264796553823,-1.9101345372937557,-0.08686798893055181
4.66,-1.3077843891368781,1.1300310149982002,-1.909128367134913,0.4838843139647974,-0.9656112852801062,0.2599900877720173,-1.908920882153759,-0.07192406445121385
4.67,-1.2960855699093783,1.2094805414374494,-1.90411669425127,0.5189238043621931,-0.9625037004499102,0.2712685507393541,-1.907464889051398,-0.05591389383379708
4.68,-1.2836000142398227,1.2873593106324837,-1.8987401037868272,0.5568990922648221,-0.9590418289119701,0.28326448841530333,-1.9057484767435109,-0.03883258228166342
4.69,-1.2703440005968534,1.3635530308248252,-1.8929683108411086,0.5979944167464425,-0.9552027198682017,0.29595230013701507,-1.9037526659215689,-0.02067524105634705
4.7,-1.2563349539814486,1.4379466606669324,-1.8867692241665537,0.642386640945824,-0.9509631165580681,0.30930430153194804,-1.9014576259108402,-0.0014370502225821702
4.71,-1.2415914543360265,1.5104242148320217,-1.8801090249649988,0.6902442434491276,-0.9462996999805032,0.3232907017172156,-1.898842712275294,0.01888667787987225
4.72,-1.2261332472627253,1.580868495428394,-1.872952255772854,0.7417263124520894,-0.9411893445737952,0.33787959047677,-1.895886493400492,0.04030043458345828
4.73,-1.209981257821429,1.6491607440867855,-1.8652619193106306,0.7969815617858469,-0.9356093850364031,0.3530369366395018,-1.892566764274693,0.0628084502337325
4.74,-1.193157608210597,1.7151802134551688,-1.856999586989375,0.8561473862557488,-0.9295378934204854,0.368726598844464,-1.8888605458741705,0.08641462869578947
4.75,-1.1756856401250781,1.778803661211415,-1.8481255166019896,0.9193489717149994,-0.922953965572202,0.38491034986675343,-1.884744068777223,0.1111224805648523
4.76,-1.1575899425307006,1.839904774396689,-1.8385987785839675,0.986698473144993,-0.9158380159200695,0.40154791569075604,-1.880192739876665,0.1369350543582067
4.7700000000000005,-1.1388963854933754,1.8983535366804276,-1.8283773901055935,1.058294272010804,-0.9081720795151482,0.41859703055460307,-1.8751810913267193,0.16385486467857685
4.78,-1.119632160550554,1.9540155558977657,-1.8174184561534672,1.1342203225449112,-0.8999401200945155,0.43601350924514826,-1.8696827111414904,0.19188381602963692
4.79,-1.099825827916799,2.00675137367909,-1.8056783166684038,1.2145455955743472,-0.8911283427626391,0.453751337987132,-1.8636701551535846,0.22102312063621668
4.8,-1.079507370576235,2.0564157830758614,-1.793112698722936,1.2993236281634843,-0.8817255096554805,0.4717627853304912,-1.8571148403391504,0.25127320827873534
4.8100000000000005,-1.0587082550372326,2.1028571836701992,-1.7796768726375958,1.388592187726821,-0.8717232566631455,0.489998534480053,-1.8499869198169083,0.2826336257973602
4.82,-1.03746149821424,2.1459170066709525,-1.7653258108439063,1.4823730603065588,-0.8611164089353133,0.5084078385138749,-1.8422551401322498,0.3151029235601531
4.83,-1.015801739564048,2.185429244920282,-1.7500143481977193,1.5806719742395143,-0.8499032924798211,0.5269386998806973,-1.8338866817428219,0.34867852582463477
4.84,-0.9937653172448523,2.2212201245782137,-1.7336973423255986,1.683478672184138,-0.8380860386930543,0.545538075433589,-1.824846983929507,0.3833565815569367
4.8500000000000005,-0.9713903466917829,2.2531079565787473,-1.7163298324489933,1.7907671460645205,-0.8256708781399679,0.5641521080272361,-1.8150995556671146,0.4191317919095232
4.86,-0.9487167996167535,2.2809032068706774,-1.6978671949798816,1.9024960504334392,-0.8126684193446833,0.5827263853643613,-1.8046057743030839,0.45599721019884676
4.87,-0.925786581046827,2.3044088251421453,-1.6782652940266698,2.0186093094726663,-0.7990939077764805,0.6012062263105012,-1.7933246742104412,0.49394400986808834
4.88,-0.9026436016149185,2.323420872434463,-1.6574806248060896,2.139036930632229,-0.7849674596402177,0.6195369942997618,-1.7812127279032501,0.5329612155650689
4.89,-0.8793338419076503,2.337729489143527,-1.6354704478490494,2.26369603292515,-0.7703142645255228,0.6376644367286787,-1.768223622428917,0.5730353921060367
4.9,-0.8559054052512274,2.347120246904294,-1.612192911848377,2.392492089144018,-0.7551647504550768,0.6555350483918625,-1.7543080341831145,0.6141502857230495
4.91,-0.8324085548648428,2.3513759314811575,-1.5876071630676034,2.525320367549625,-0.7395547044141619,0.673096456073631,-1.739413405633751,0.6562864115919373
4.92,-0.8088957308112911,2.3502788100485046,-1.5616734394691265,2.662067538429405,-0.7235253410480857,0.6902978204088805,-1.72348372780012,0.6994205811899754
4.93,-0.7854215415933344,2.3436134465094427,-1.5343531482004478,2.802613382503341,-0.7071233118741579,0.707090250112475,-1.7064593327321875,0.7435253625130129
4.94,-0.7620427245331629,2.331170144600395,-1.5056089258924623,2.946832499152998,-0.6904006470436365,0.723427222712643,-1.6882767007095667,0.7885684655631565
4.95,-0.7388180681611364,2.312749122875865,-1.475404682493992,3.0945958599125394,-0.673414621352265,0.7392650050888284,-1.6688682874921512,0.8345120447733233
4.96,-0.7158082886315518,2.288165561356798,-1.4437056312453287,3.2457719828174936,-0.6562275357458953,0.7545630665019788,-1.6481623778037595,0.8813119091461621
4.97,-0.6930758505453858,2.2572557105123288,-1.4104783100765097,3.4002274112900444,-0.638906404866139,0.7692844765241433,-1.626082972467939,0.9289166298577644
4.98,-0.6706847203184519,2.219884323918283,-1.3756906034525405,3.5578260613805575,-0.6215225400431695,0.7833962804470588,-1.6025497184642785,0.9772665339650175
4.99,-0.648700037165112,2.1759537714759007,-1.3393117787908493,3.7184268465341073,-0.6041510153227418,0.7968698455108589,-1.577477893951798,1.0262925718006026
5.0,-0.6271876825989242,2.125415315346387,-1.301312558429989,3.8818787924155673,-0.5868700013061263,0.8096811727877506,-1.550778464451485,1.0759150449316848
5.01,-0.6062137237671869,2.068283188830573,-1.2616652571843092,4.048012609885719,-0.5697599474293821,0.8218111719277535,-1.52235823247654,1.1260421817298671
5.0200000000000005,-0.585843698611648,2.004652307385023,-1.220344027265214,4.216627401285742,-0.5529025874408554,0.8332458993605713,-1.4921201116904599,1.176568549563618
5.03,-0.566141701525397,1.9347206479546601,-1.1773252672263337,4.387470845635173,-0.5363797349426339,0.8439767650491747,-1.4599635690494117,1.2273732978668623
5.04,-0.5471692168234223,1.8588175235161877,-1.1325882698033973,4.560210880190207,-0.5202718258469899,0.854000718518339,-1.4257852952995105,1.2783182371763122
5.05,-0.5289836344474167,1.7774390811853873,-1.0861162046740283,4.7343966561775614,-0.5046561528631485,0.8633204314606289,-1.3894801864495958,1.3292457791160333
5.0600000000000005,-0.5116363693974707,1.6912922268811879,-1.037897554602894,4.909406567227602,-0.48960472505254293,0.8719445012190993,-1.3509427465982928,1.3799767960977354
5.07,-0.49517049677493646,1.601347591564855,-0.9879281431702841,5.084381734512209,-0.4751816761929128,0.8798877056820908,-1.310069054413661,1.4303085135079625
5.08,-0.4796178143706055,1.508900737874003,-0.9362139013957267,5.258144968618514,-0.4614401451118187,0.8871713433599981,-1.2667594672522715,1.4800126285175363
5.09,-0.46499526510969724,1.4156380670394029,-0.8827745053063484,5.429108592357008,-0.4484185692935444,0.8938236888294753,-1.2209222586293342,1.5288339643074345
5.1000000000000005,-0.45130070827793534,1.3236993021866168,-0.827647955769073,5.595180352508409,-0.43613638483441736,0.8998805775343554,-1.1724783786112871,1.5764901164862564
5.11,-0.4385081413770808,1.2357217624060335,-0.7708960382375333,5.753685393731199,-0.42458923000197973,0.9053860976215208,-1.121367464496276,1.6226727153239646
5.12,-0.42656266207691007,1.1548436142926688,-0.7126103668168686,5.9013331393007995,-0.4137439234170172,0.9103933028287793,-1.0675550740653859,1.6670510717625664
5.13,-0.41537572459736866,1.0846365147304362,-0.6529183767213227,6.034267636729144,-0.40353373362964634,0.9149647675309239,-1.0110408313326542,1.7092790165787854
5.14,-0.4048215502812631,1.0289378070837152,-0.5919882246686787,6.148241618137407,-0.3938547405337601,0.9191726950682796,-0.9518667594568881,1.7490055618175635
5.15,-0.39473579789041363,0.9915657618755666,-0.5300312148625868,6.2389387464678485,-0.38456431774130057,0.9230981992833526,-0.8901245911040006,1.7858894892239918
5.16,-0.38491762121564954,0.9759329643641702,-0.4673003028488779,6.302428639871221,-0.3754827869450443,0.9268293676335372,-0.8259604604810384,1.8196170611226434
5.17,-0.37513587038258045,0.9846180126595483,-0.4040836671260972,6.335681069680929,-0.36639895413140705,0.9304578477348725,-0.7595753454569893,1.8499209113237218
5.18,-0.3651393789163318,1.018995008502174,-0.3406933529310943,6.337014087294272,-0.3570794881669062,0.9340740008856152,-0.6912201618059907,1.8765972155705475
5.19,-0.3546702142390271,1.079026877300902,-0.2774503402101536,6.306341353998683,-0.3472811238788216,0.9377610681817957,-0.6211855124298509,1.8995179948178802
5.2,-0.3434778770271316,1.1632872978056157,-0.2146685209390657,6.245136725845702,-0.336763853458479,0.9415891391704749,-0.5497874228263517,1.9186361999069428
5.21,-0.33133214590769,1.2692016352053688,-0.15264042776116216,6.156130049332681,-0.32530300693315634,0.9456098316326067,-0.47735139404623594,1.9339828826494336
5.22,-0.3180327256810506,1.3934285038666299,-0.09162694693403794,6.042836214364851,-0.31269854664745556,0.9498524195497788,-0.4041973384237783,1.9456576068748266
5.23,-0.3034148252659173,1.5322747714851874,-0.031851998333251155,5.909054922378978,-0.2987807844679916,0.9543217711195169,-0.33062739716803813,1.9538145391071264
5.24,-0.2873508103505164,1.6820538360619874,0.026498129172503576,5.758454343160106,-0.2834126548823173,0.9589980537271995,-0.25691762654826766,1.958646998844223
5.25,-0.2697487746028483,1.8393394919681814,0.08327195932495982,5.594295331124187,-0.26648930454790465,0.9638378756624861,-0.18331354953179652,1.9603727690693855
5.26,-0.2505491319230865,2.0011095773175915,0.13834798189193198,5.419298546901095,-0.24793598266739916,0.9687764182197827,-0.11002891245368598,1.9592215908492776
5.2700000000000005,-0.22972024418062095,2.1647997750469044,0.19162907165400073,5.235624009167591,-0.22770512577746613,0.9737301349422581,-0.03724672684886182,1.9554254024655118
5.28,-0.20725383794958718,2.328296903907106,0.24303709564688836,5.044922568279778,-0.20577328579989998,0.9785996908088173,0.0348782861494131,1.949211261375707
5.29,-0.18316067607723743,2.4898985923897667,0.2925082411027372,4.848423397039645,-0.18213828523129594,0.9832729250076009,0.1062165445270149,1.9407965498623905
5.3,-0.15746671526102726,2.648259023744117,0.3399892872577091,4.647031920756608,-0.15681677026379917,0.987627713545965,0.17666022237010412,1.9303859515814898
5.3100000000000005,-0.1302098224685884,2.8023328961429144,0.385434841334992,4.44142291201455,-0.12984219172886377,0.9915346717321816,0.24611991976699674,1.9181697081513611
5.32,-0.10143703285054598,2.951323821905173,0.42880544794510606,4.232121339479613,-0.10126316674548938,0.9948596740549268,0.31452153161003016,1.904322748958691
5.33,-0.0712022907412676,3.0946394672808712,0.47006643463440706,4.0195686521700145,-0.07114214282884375,0.9974661876543587,0.3818033725640356,1.8890043865474173
5.34,-0.03956460481308155,3.2318534709649986,0.5091873490394365,3.80417505585186,-0.03955428349280244,0.9992174231153953,0.44791356560919915,1.872358360245174
5.3500000000000005,-0.006586554400735654,3.3626730635267177,0.5461418565753718,3.5863597270630954,-0.006586506777087926,0.9999783087289821,0.5128076782688402,1.8545130830597147
5.36,0.027666902701485918,3.4869108953093337,0.5809079901175751,3.3665814181202327,0.02766337319685366,0.99961729566038,0.5764465837961393,1.8355820005159977
5.37,0.06312935537321154,3.604459551468684,0.6134686681283389,3.14536194413113,0.06308743199479559,0.9980080039379955,0.6387945270806701,1.8156640078099073
5.38,0.09973361712581102,3.715267394592295,0.6438124217620831,2.9233048516833495,0.09956836103850467,0.9950307238875119,0.6998173823347916,1.7948438973429441
5.39,0.13741216437427703,3.8193146230216226,0.6719342930390682,2.701111267493614,0.13698013401981649,0.9905737947694322,0.7594810991971912,1.7731928261973913
5.4,0.1760973328181789,3.916588724102633,0.6978368843542013,2.479594552000471,0.1751886052995919,0.9845348914960728,0.8177503445565961,1.7507688056782982
5.41,0.2157212631461118,4.007058836025375,0.7215315536278335,2.259694923293855,0.21405202981359545,0.9768222604612774,0.8745873587819921,1.7276172252716522
5.42,0.2562155843716736,4.090648939135109,0.7430397582255096,2.042494622078522,0.2534214983593662,0.9673559552560235,0.9299510571545981,1.7037714331462759
5.43,0.29751082483854885,4.167210326793452,0.7623945526856936,1.829233389005781,0.2931412937373669,0.9560691302965402,0.9837964201090617,1.679253405856026
5.44,0.3395355488014299,4.236494513593073,0.7796422378803256,1.6213229489092962,0.3330491926531251,0.9429094523193102,1.0360742289170173,1.654074551565718
5.45,0.3822152325192957,4.298128667045282,0.7948441394518396,1.4203577973980575,0.3729767657303781,0.9278406825664127,1.0867312152275836,1.6282367032739413
5.46,0.42547092020455723,4.3515967866397425,0.8080784580887731,1.2281179018001154,0.41274976255471857,0.9108444617556959,1.135710700452746,1.6017333690871167
5.47,0.4692177385550889,4.39623107766869,0.819442081416978,1.0465571645675282,0.45218870738482136,0.8919222908491773,1.1829537994491581,1.5745513117823644
5.48,0.5133633984537006,4.431218968279918,0.8290521782757471,0.8777701213649203,0.49110986763845854,0.8710976397098867,1.228401245471419,1.546672523918273
5.49,0.557806869012593,4.45563145492609,0.8370473185066181,0.7239291536611194,0.5293267805168118,0.8484180334173166,1.271995852198852,1.5180766404455075
5.5,0.602437461261547,4.468477202547983,0.8435877920645147,0.5871865331218352,0.5666525176611249,0.8239568703690191,1.3136855577125648,1.488743781395029
5.51,0.6471345878335635,4.468783383817267,0.8488547676366824,0.4695408326181579,0.6029028161896297,0.7978146365106457,1.3534268947636852,1.4586577400386807
5.5200000000000005,0.691768447602441,4.455698438896099,0.8530479667037557,0.37267581370709973,0.6379000943220302,0.7701191269303372,1.39118861326862,1.427809333048121
